2025-11-14 12:34:16,498 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
2025-11-14 12:34:16,499 - INFO - WPAgent - ListAvailableCommands - {
    "status": "success",
    "available_commands": [
        "MoveChuckXY",
        "RunPTPA",
        "StepNextDie",
        "GoToDie",
        "OpenProject",
        "FindHome",
        "SwitchCamera",
        "MoveChuckHome",
        "Unload",
        "Cleaning",
        "AlignWafer",
        "GoToContact",
        "GoToSeparation",
        "AutoFocus",
        "Load",
        "MoveChuckToWorkArea",
        "InitializeTestingProject",
        "Initialize",
        "ShowProjectStatus",
        "RunSequencer",
        "ListAvailableCommands"
    ],
    "output": "21 commands available"
}
2025-11-14 12:42:59,705 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 12:43:07,074 - INFO - WPAgent - ListAvailableCommands - Sending command: ListAvailableCommands (request_id: 4387025a...)
2025-11-14 12:43:07,078 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
2025-11-14 12:43:07,079 - INFO - WPAgent - ListAvailableCommands - {
    "status": "success",
    "available_commands": [
        "MoveChuckXY",
        "RunPTPA",
        "StepNextDie",
        "GoToDie",
        "OpenProject",
        "FindHome",
        "SwitchCamera",
        "MoveChuckHome",
        "Unload",
        "Cleaning",
        "AlignWafer",
        "GoToContact",
        "GoToSeparation",
        "AutoFocus",
        "Load",
        "MoveChuckToWorkArea",
        "InitializeTestingProject",
        "Initialize",
        "ShowProjectStatus",
        "RunSequencer",
        "ListAvailableCommands"
    ],
    "output": "21 commands available"
}
2025-11-14 12:46:55,374 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 12:47:07,748 - INFO - WPAgent - ListAvailableCommands - Sending command: ListAvailableCommands (request_id: a0a0a237...)
2025-11-14 12:47:07,752 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
2025-11-14 12:47:07,752 - INFO - WPAgent - ListAvailableCommands - {
    "status": "success",
    "available_commands": [
        "MoveChuckXY",
        "RunPTPA",
        "StepNextDie",
        "GoToDie",
        "OpenProject",
        "FindHome",
        "SwitchCamera",
        "MoveChuckHome",
        "Unload",
        "Cleaning",
        "AlignWafer",
        "GoToContact",
        "GoToSeparation",
        "AutoFocus",
        "Load",
        "MoveChuckToWorkArea",
        "InitializeTestingProject",
        "Initialize",
        "ShowProjectStatus",
        "RunSequencer",
        "ListAvailableCommands"
    ],
    "output": "21 commands available"
}
2025-11-14 14:02:25,752 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 14:02:31,683 - INFO - WPAgent - ListAvailableCommands - Sending command: ListAvailableCommands (request_id: 746eef21...)
2025-11-14 14:02:31,687 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
2025-11-14 14:02:31,687 - INFO - WPAgent - ListAvailableCommands - status: success
available_commands:
  - MoveChuckXY
  - RunPTPA
  - StepNextDie
  - GoToDie
  - OpenProject
  - FindHome
  - SwitchCamera
  - MoveChuckHome
  - Unload
  - Cleaning
  - AlignWafer
  - GoToContact
  - GoToSeparation
  - AutoFocus
  - Load
  - MoveChuckToWorkArea
  - InitializeTestingProject
  - Initialize
